entry_time,exit_time,pnl_usd,position,n_bars,won,session,dow,hour
2024-08-16 21:00:00+00:00,2024-08-16 21:00:00+00:00,-6.002565383911133,-1,1,False,NY      (16-22),Friday,21
2024-08-16 21:15:00+00:00,2024-08-16 22:45:00+00:00,51.998714447021484,1,7,True,NY      (16-22),Friday,21
2024-08-16 23:00:00+00:00,2024-08-16 23:15:00+00:00,0.5003013610839844,-1,2,True,Off     (22-00),Friday,23
2024-08-16 23:30:00+00:00,2024-08-16 23:45:00+00:00,16.99886703491211,1,2,True,Off     (22-00),Friday,23
2024-08-19 00:00:00+00:00,2024-08-19 00:30:00+00:00,5.495170593261719,-1,3,True,Asia    (00-07),Monday,0
2024-08-19 00:45:00+00:00,2024-08-19 01:00:00+00:00,17.49954605102539,1,2,True,Asia    (00-07),Monday,0
2024-08-19 01:15:00+00:00,2024-08-19 03:00:00+00:00,12.003997802734375,-1,8,True,Asia    (00-07),Monday,1
2024-08-19 03:15:00+00:00,2024-08-19 07:30:00+00:00,63.001731872558594,1,18,True,Asia    (00-07),Monday,3
2024-08-19 07:45:00+00:00,2024-08-19 08:00:00+00:00,-10.002037048339844,-1,2,False,London  (07-12),Monday,7
2024-08-19 08:15:00+00:00,2024-08-19 09:00:00+00:00,32.49607467651367,1,4,True,London  (07-12),Monday,8
2024-08-19 09:15:00+00:00,2024-08-19 13:00:00+00:00,71.00067520141602,-1,16,True,London  (07-12),Monday,9
2024-08-19 13:15:00+00:00,2024-08-19 14:45:00+00:00,38.50422286987305,1,7,True,Overlap (12-16),Monday,13
2024-08-19 15:00:00+00:00,2024-08-19 16:00:00+00:00,32.00135612487793,-1,5,True,Overlap (12-16),Monday,15
2024-08-19 16:15:00+00:00,2024-08-19 18:30:00+00:00,138.00225639343262,1,10,True,NY      (16-22),Monday,16
2024-08-19 18:45:00+00:00,2024-08-19 18:45:00+00:00,-36.99698066711426,-1,1,False,NY      (16-22),Monday,18
2024-08-19 19:00:00+00:00,2024-08-19 20:30:00+00:00,20.99833869934082,1,7,True,NY      (16-22),Monday,19
2024-08-19 20:45:00+00:00,2024-08-20 01:15:00+00:00,-64.00384521484375,-1,19,False,NY      (16-22),Monday,20
2024-08-20 01:30:00+00:00,2024-08-20 03:30:00+00:00,-31.00075340270996,1,9,False,Asia    (00-07),Tuesday,1
2024-08-20 03:45:00+00:00,2024-08-20 08:00:00+00:00,20.002941131591797,-1,18,True,Asia    (00-07),Tuesday,3
2024-08-20 08:15:00+00:00,2024-08-20 09:45:00+00:00,18.000225067138672,1,7,True,London  (07-12),Tuesday,8
2024-08-20 10:00:00+00:00,2024-08-20 10:00:00+00:00,3.999094009399414,-1,1,True,London  (07-12),Tuesday,10
2024-08-20 10:15:00+00:00,2024-08-20 11:00:00+00:00,22.500375747680664,1,4,True,London  (07-12),Tuesday,10
2024-08-20 11:15:00+00:00,2024-08-20 13:00:00+00:00,30.499319076538086,-1,8,True,London  (07-12),Tuesday,11
2024-08-20 13:15:00+00:00,2024-08-20 14:00:00+00:00,33.00271415710449,1,4,True,Overlap (12-16),Tuesday,13
2024-08-20 14:15:00+00:00,2024-08-20 14:15:00+00:00,29.503921508789062,-1,1,True,Overlap (12-16),Tuesday,14
2024-08-20 14:30:00+00:00,2024-08-21 00:15:00+00:00,248.00262832641602,1,40,True,Overlap (12-16),Tuesday,14
2024-08-21 00:30:00+00:00,2024-08-21 03:00:00+00:00,7.003168106079102,-1,11,True,Asia    (00-07),Wednesday,0
2024-08-21 03:15:00+00:00,2024-08-21 03:15:00+00:00,20.503620147705078,1,1,True,Asia    (00-07),Wednesday,3
2024-08-21 03:30:00+00:00,2024-08-21 11:00:00+00:00,89.00127792358398,-1,31,True,Asia    (00-07),Wednesday,3
2024-08-21 11:15:00+00:00,2024-08-21 12:00:00+00:00,37.0021858215332,1,4,True,London  (07-12),Wednesday,11
2024-08-21 12:15:00+00:00,2024-08-21 13:00:00+00:00,6.50248908996582,-1,4,True,Overlap (12-16),Wednesday,12
2024-08-21 13:15:00+00:00,2024-08-21 14:00:00+00:00,-16.999622344970703,1,4,False,Overlap (12-16),Wednesday,13
2024-08-21 14:15:00+00:00,2024-08-21 15:00:00+00:00,-21.499773025512695,-1,4,False,Overlap (12-16),Wednesday,14
